zpid,GT,GT_class,basic_tom,words_tom,full_tom,basic_reason,words_reason,full_reason
3627591,49,moderate,moderate,fast,fast,"The property is located in a desirable area with unique features and modern updates, which typically attract buyers. However, its age and size may lead to a moderate selling time, likely between 28 to 129 days.","The property features modern updates, a desirable location, and appealing outdoor spaces, which are attractive to buyers. The detailed description and amenities suggest it likely sold quickly.","The property features high-end finishes, modern updates, and desirable location attributes like walkability and proximity to amenities, which typically attract buyers quickly."
4027859,88,moderate,fast,fast,fast,"The property is newly renovated and located in a desirable area, which typically attracts buyers quickly. The appealing features and modern updates likely contributed to a fast sale.","The property is newly renovated with modern features and is located in a desirable area, which typically attracts buyers quickly. The use of 'NEW' and 'Dream Home' suggests high appeal.","The property features numerous appealing attributes such as being fully renovated in 2024, modern amenities, and a desirable location, which likely contributed to a quick sale."
19944795,53,moderate,moderate,moderate,moderate,"The property has appealing features and a price reduction, which typically attracts buyers. However, its age and specific location may have contributed to a moderate selling time.","The property features many attractive elements like a remodeled kitchen and outdoor living space, but lacks the urgency of fast-selling keywords. It likely sold in a moderate timeframe.","The property features many appealing aspects such as a remodeled kitchen and outdoor living space, but lacks fast-selling keywords. This suggests a moderate selling time."
20575788,63,moderate,fast,fast,fast,"This property, with its extensive renovations and prime location in a sought-after neighborhood, likely attracted significant buyer interest, leading to a quick sale within 0 to 5 days.","The property features extensive renovations, a desirable location, and a unique historical charm, which are appealing factors that typically lead to a quick sale.","The property features extensive renovations, a desirable location in Leimert Park, and modern amenities, which typically attract buyers quickly, leading to a fast sale."
3974905,22,fast,fast,fast,fast,"The property is described as a beauty and is expected to sell quickly, especially with a call for highest and best offers. The attractive features and location suggest a fast sale.","The description emphasizes the home's beauty and spacious lot, suggesting high demand. The mention of 'will not last long' indicates urgency, likely leading to a fast sale.","The property is described as a beauty on a spacious lot and is marketed as 'will not last long', indicating high demand. The As-Is condition may attract quick offers from buyers looking for investment opportunities."
32301026,150,moderate,moderate,slow,slow,"The property is an 'as is' sale and investor-owned, which may attract a specific buyer pool, leading to a moderate selling time of 71 to 247 days.","The property is an 'as is' sale and investor-owned, which typically indicates a longer selling period. Additionally, it lacks desirable features that could attract buyers quickly.","The property is an 'as is' sale with no C of O, which typically deters buyers. Additionally, it lacks desirable features and amenities that would attract quick sales."
31530517,115,moderate,moderate,fast,fast,"The property is located in a desirable area with luxury amenities, but the assessment fee may deter some buyers, leading to a moderate selling time of 71 to 247 days.","The property is a luxury condo in a prime Manhattan location with desirable features like city views and a balcony. The description highlights its appeal, suggesting a quick sale.","The property features luxury amenities, a prime Manhattan location, and appealing views, which are attractive to buyers. The description emphasizes its high-end features, likely leading to a quick sale."
32298900,8,fast,slow,slow,slow,"The property is being sold as-is with a tenant eviction situation, which typically leads to longer selling times due to complications and potential buyer hesitance.","The property is being sold as-is with a tenant eviction situation, which typically leads to longer market times. The lack of desirable features and the eviction process contribute to a slow sale.","The property is being sold as-is with a tenant still in place, which typically deters buyers and extends the time on market. The eviction situation adds complexity, leading to a slow sale."
89333962,184,moderate,moderate,fast,fast,"The property is well-appointed and located in a desirable area, but the age and size may lead to a moderate selling time, likely taking between 71 to 247 days to sell.","This property features high-end finishes, a prime location in Lenox Hill, and desirable amenities, which are appealing to buyers. The description suggests a strong market interest, likely leading to a quick sale.","The property features high-end finishes and appliances like Gaggenau and Poggenpohl, which are attractive to buyers. Its prime location and amenities also contribute to a quick sale."
19948268,42,moderate,slow,slow,fast,"The property is a luxury home in a prestigious area, which typically takes longer to sell. Given its size and price point, it likely sold in the slow range of 92 to 365 days.","Despite its luxurious features and prime location, the property may have taken longer to sell due to its age and the presence of slow-selling keywords, indicating a less urgent market appeal.","The property features luxurious amenities, a desirable location, and strong appeal for entertaining, which are likely to attract buyers quickly, resulting in a fast sale."
32302614,79,moderate,moderate,moderate,fast,"The property is well-maintained and located in a desirable area, but its age and size may lead to a moderate selling time, likely taking between 71 to 247 days to sell.","The property has appealing features like a jacuzzi tub and updated kitchen, but lacks high-demand keywords associated with fast sales. Its age and location suggest a moderate selling time.","The property features high-end amenities like a jacuzzi tub and granite countertops, along with its prime location near shopping and transportation, indicating strong buyer interest."
3658236,108,moderate,moderate,moderate,moderate,"The property has a unique layout with two separate apartments, appealing to investors and multi-generational families. However, its age and 'AS IS' condition may have contributed to a moderate selling time.","The property has appealing features for multi-generational living and investment potential, but the age and 'AS IS' condition may deter some buyers, leading to a moderate selling time.","The property has appealing features like separate apartments and ample space, but the age and 'AS IS' condition may deter some buyers, leading to a moderate selling time."
30765122,116,moderate,moderate,fast,fast,"The property has desirable features like a large size and multiple renovations, which typically attract buyers. However, its age and location may have contributed to a moderate selling time.","The property features desirable attributes like a large size, multiple bathrooms, and recent renovations, which are appealing in the market, suggesting a fast sale.","The property features multiple desirable attributes such as a detached structure, ample parking, and recent renovations, which are appealing to buyers, likely leading to a quick sale."
31506186,100,moderate,fast,fast,fast,"The property is located in a highly desirable area of Manhattan with excellent amenities and transport links, which typically leads to a quick sale. Its recent renovation and appealing features likely attracted buyers swiftly.","This property is located in a highly desirable area of Manhattan with sought-after amenities and a recent renovation, which typically attracts buyers quickly, suggesting a fast sale.","The property is in a prime location in Union Square, features recent renovations, and offers desirable amenities, making it highly attractive to buyers, likely leading to a fast sale."
121074244,59,moderate,fast,fast,fast,"The property is located in a prime area with excellent amenities and accessibility, which typically leads to a quick sale. Given its attractive features, it likely sold within 0 to 27 days.","The property features desirable amenities, a prime location near nightlife and public transport, and includes parking, which are all attractive to buyers, leading to a quick sale.","The property features desirable amenities, a prime location near nightlife and public transport, and modern upgrades, which typically attract buyers quickly, leading to a fast sale."
20032801,47,moderate,fast,fast,fast,"The property is newly renovated and located in a desirable area of Sherman Oaks, which typically attracts buyers quickly. Its modern features and prime location likely contributed to a fast sale.","The property features modern renovations, a prime location, and desirable amenities like a chef's kitchen and outdoor entertaining space, which typically attract buyers quickly.","The property features modern renovations, a prime location, and desirable amenities like a chef's kitchen and outdoor entertaining space, which typically attract buyers quickly."
32182990,62,fast,moderate,moderate,moderate,"The property has a good size and features but requires some minor work, which may have extended the time on market. Thus, it likely sold in a moderate timeframe.","The property has appealing features like a large living space and multiple fireplaces, but mentions needing minor work, which may slow down buyer interest.","The property has appealing features like a large living space and multiple fireplaces, but it requires minor work, which may deter some buyers, leading to a moderate selling time."
19946753,8,moderate,moderate,slow,moderate,"The property, with its luxurious features and prime location, likely attracted interest but may have taken longer due to its age and size, resulting in a moderate selling time.","The property has a lengthy description emphasizing luxury and potential, but lacks fast-selling keywords. Its age and size may also contribute to a slower sale, indicating a longer market time.","The property features luxury elements and potential for renovation, appealing to buyers. However, the age and size may lead to a moderate selling time, likely between 5 to 92 days."
2053887779,52,moderate,moderate,fast,fast,"The property is newly built and offers modern features, which typically attract buyers. However, the completion date in April suggests it may take some time to sell, leading to a moderate selling timeframe.","The property features modern amenities and a desirable open-concept design, appealing to buyers. Its location in Los Angeles and new construction likely contributed to a quick sale.","The property features modern amenities and a desirable open-concept design, appealing to buyers. Its location in Los Angeles and high-end features suggest a quick sale."
31989996,214,moderate,moderate,moderate,fast,"The property is well-kept and updated, which typically attracts buyers, but its age and location may lead to a moderate selling time of 71 to 247 days.","The property has appealing features like modern appliances and a spacious layout, but lacks strong fast-selling keywords. This suggests a moderate selling time.","The property features modern appliances and a spacious layout, appealing to buyers. The description emphasizes updates and low taxes, which are attractive selling points."
4127133,45,moderate,moderate,fast,fast,"The property has appealing features and a great location, which likely attracted buyers. However, the age of the home and size may have contributed to a moderate selling time.","The property features appealing attributes like a modern layout, extensive renovations, and a prime location near public transport, which are likely to attract buyers quickly.","The property features desirable attributes like a contemporary design, modern amenities, and a prime location near public transport, which typically attract buyers quickly."
20380919,20,moderate,fast,fast,fast,"This property is a new build with modern amenities and a spacious layout, likely appealing to many buyers. Its desirable location in Los Angeles suggests it sold quickly, within 0 to 5 days.","This property features modern amenities, a spacious layout, and is a new build in a desirable area, which typically attracts buyers quickly, leading to a fast sale.","This property features modern amenities, a spacious layout, and is a new build in a desirable area, which typically attracts buyers quickly, leading to a fast sale."
19975398,32,moderate,fast,fast,fast,"The property is described as a 'dream home' in a prime location with luxurious features, suggesting high demand. The urgency in the description indicates it likely sold within 0 to 5 days.","The description highlights a beautifully designed home with desirable features like a pool and a prime location near shopping and parks, suggesting high demand and quick sale potential.","The property features high-demand elements like an open concept layout, modern kitchen, and a pool, along with a prime location near amenities, suggesting it sold quickly."
20164446,16,moderate,moderate,moderate,moderate,"The property is a rare find with appealing features and a prime location, which likely attracted interest. However, the age and size may have contributed to a moderate selling time.","The property has appealing features like a pool, spacious layout, and prime location, but its age and lack of modern amenities may have contributed to a moderate selling time.","The property features desirable attributes like a pool, spacious layout, and prime location, but lacks fast-selling keywords. This suggests a moderate selling time of 5 to 92 days."
3872240,65,moderate,moderate,moderate,fast,"The property is in a desirable location with amenities, but being a 1-bedroom condo in a 43-year-old building may lead to a moderate selling time, likely between 27 to 110 days.","The property has appealing features like city views and amenities, but the age of the building and lack of parking may slow its sale, placing it in the moderate category.","The property features a spacious layout, great views, and is located in a desirable area with amenities. These factors, along with the absence of slow-selling keywords, suggest a fast sale."
20389669,78,moderate,moderate,moderate,moderate,"The property is well-maintained and located in a desirable area, which typically attracts buyers. However, its age and size may lead to a moderate selling time, likely between 5 to 92 days.","The property is well-maintained and located in a desirable area, but lacks fast-selling keywords. It likely sold in a moderate timeframe due to its appealing features and location.","The property is in a desirable location with appealing features like a garden and updated kitchen, but lacks fast-selling keywords. This suggests a moderate selling time."
117615150,77,moderate,moderate,fast,fast,"The property is located in a rapidly growing neighborhood with appealing features and financial advantages, suggesting a moderate selling time likely between 71 to 247 days.","The property is located in a rapidly growing neighborhood with desirable features like a tax abatement and easy access to public transport, which typically leads to a fast sale.","The property features a desirable corner floor plan, modern amenities, and is located in a rapidly growing neighborhood with convenient subway access, making it highly attractive to buyers."
31947286,99,moderate,moderate,moderate,moderate,"The property is well-maintained and located in a desirable area, which typically leads to moderate selling times. However, its age and size may have contributed to a longer market duration.","The property is well-maintained and located in a desirable area, but the age of the home and lack of high-demand features suggest a moderate selling time.","The property is well-maintained with updates and a prime location in Astoria, but the presence of 'ditmars' suggests it may not sell as quickly as other high-demand areas."
3995593,40,moderate,moderate,slow,moderate,"The property is a single-family home in Chicago, which typically attracts buyers looking for renovation opportunities. Given its age and size, it likely sold in a moderate timeframe of 28 to 129 days.","The description suggests a need for renovation, which typically attracts fewer buyers and can lead to a longer time on the market. The age of the home also indicates potential issues.","The description suggests a need for renovation, which may attract buyers looking for customization but could also deter those seeking move-in ready homes. This balance likely leads to a moderate selling time."
92345652,10,moderate,moderate,fast,fast,"The property features modern amenities and a desirable location in Koreatown, which typically attracts buyers. However, the age of the condo and market conditions suggest a moderate selling time.","This property features modern amenities, a prime location in Koreatown, and attractive selling points like a buy-down rate offer, which typically leads to a quick sale.","This condo features modern amenities, a prime location in Koreatown, and attractive features like a gourmet kitchen and ensuite bathrooms, appealing to buyers and likely leading to a quick sale."
82878276,85,moderate,moderate,slow,moderate,"The property has appealing features and amenities, but being a 17-year-old condo in a competitive market likely led to a moderate selling time of 7 to 110 days.","The property is located in a competitive market but includes several slow-selling keywords like 'Centerpointe' and 'Cinemark', indicating it may take longer to sell despite its appealing features.","The property features a desirable layout and amenities, but includes the term 'centerpointe', which is associated with slower sales. This suggests a moderate selling timeframe."
2055237835,84,moderate,fast,fast,fast,"The property is described as completed and ready for immediate occupancy, indicating high demand and likely a quick sale. The modern features and location also contribute to a fast-selling potential.","The property is newly constructed and ready for immediate occupancy, which typically attracts buyers quickly. Its modern features and prime location in Chicago further enhance its appeal.","The property features modern amenities, immediate occupancy, and is located in a desirable area with easy access to transportation and local attractions, which typically drives quick sales."
20526982,44,moderate,moderate,moderate,moderate,"The property is located in a desirable area with unique features, which typically attracts buyers. However, its age and size may lead to a moderate selling time, likely between 7 to 110 days.","The property has appealing features like high ceilings, natural light, and a prime location near UCLA, which typically attract buyers. However, its age and size may lead to a moderate selling time.","The property features appealing attributes like high ceilings, natural light, and a prime location near UCLA, which typically attract buyers. However, the age of the building may deter some, leading to a moderate selling time."
20460619,30,moderate,moderate,moderate,moderate,"The property is well-equipped and appealing, but its age and location in a competitive market suggest it likely took some time to sell, falling into the moderate category.","The property has appealing features like hardwood floors and in-unit laundry, but its age and location may contribute to a moderate selling time, likely between 7 to 110 days.","The property has appealing features like in-unit laundry and pet-friendly policies, but lacks strong fast-selling keywords. This suggests a moderate selling time of 7 to 110 days."
32372041,63,fast,moderate,moderate,moderate,"The property has a spacious layout and desirable features, which typically attract buyers. However, its age and location may have contributed to a moderate selling time.","The property has a spacious layout and rental potential, which are appealing features. However, its age and location may contribute to a moderate selling time, likely taking longer than 71 days.","The property features a spacious layout and rental potential, appealing to buyers. However, it lacks fast-selling keywords, suggesting a moderate selling timeframe."
19993578,35,moderate,moderate,moderate,moderate,"The property is located in a desirable area with amenities, but its age and size may have contributed to a moderate selling time, likely taking between 7 to 110 days to sell.","The property is located in an exclusive area with desirable amenities, but its age and the specific features may have contributed to a moderate selling time, likely between 7 to 110 days.","The property is located in a desirable area with appealing amenities and features, but it has been on the market for a longer period, indicating a moderate selling pace."
20468907,29,moderate,moderate,fast,fast,"The property is well-renovated and located in a desirable area, which typically attracts buyers. However, the age of the building and market conditions suggest a moderate selling time.","This property features modern renovations, a desirable location in Brentwood, and a spacious layout, which are appealing factors that typically lead to a quick sale.","The property features modern renovations, a desirable location in Brentwood, and amenities like a gourmet kitchen and ensuite bathroom, which are attractive to buyers, leading to a quick sale."
19988078,73,moderate,moderate,fast,fast,"The property was back on the market with a price reduction, indicating it may have had previous challenges selling. Given its features and location, a moderate selling time of 7 to 110 days is likely.","The property was back on the market with a price reduction for a quick sale, indicating urgency. Its modern features and prime location in Sherman Oaks likely attracted buyers quickly.","The property was back on the market with a price reduction for a quick sale, indicating urgency. Its modern features, prime location, and amenities suggest high buyer interest, likely leading to a fast sale."
2082242846,68,moderate,moderate,moderate,moderate,"The property is well-located and features modern amenities, but its age and the competitive market may have contributed to a moderate selling time, likely between 27 to 110 days.","The property has appealing features like a private entrance, new appliances, and a great location, but its age and the competitive market may lead to a moderate selling time.","The property features modern amenities and is well-maintained, which typically attracts buyers. However, the age of the building and location may lead to a moderate selling time."
20170570,15,moderate,moderate,moderate,moderate,"The property is well-remodeled and located in a desirable area, which typically attracts buyers. However, the age of the house and market conditions suggest a moderate selling time.","The property features appealing renovations and a desirable location, but lacks strong fast-selling keywords. This suggests a moderate selling time, likely between 5 to 92 days.","The property features appealing attributes like recent remodeling and a desirable location, but lacks fast-selling keywords. This suggests a moderate selling time of 5 to 92 days."
2055675104,265,slow,fast,fast,fast,"The property is described as 'move-in condition' with appealing features like updated flooring and a convenient location, likely attracting buyers quickly, resulting in a fast sale.","The property features appealing updates, low taxes, and is pet-friendly, which are attractive to buyers. Its location near public transport adds to its desirability, likely leading to a quick sale.","The property features desirable attributes like updated interiors, low taxes, and pet-friendly policies, along with its prime location near public transport, indicating a strong appeal to buyers."
4134044,98,moderate,fast,fast,fast,"The property is located in a desirable area with appealing features like a finished basement and modern amenities, likely attracting buyers quickly, resulting in a fast sale.","The description highlights desirable features like a stunning home, desirable location, and modern amenities, which are appealing to buyers. This suggests a quick sale.","The property features desirable attributes like a finished basement, hardwood floors, and granite countertops, along with a prime location near amenities, suggesting a quick sale."
30740477,227,moderate,moderate,slow,slow,"The property is charming but sold 'as is' with potential issues, which may deter some buyers. Its location is appealing, but the age and condition suggest a moderate selling time.","The property is being sold 'as is' with no guarantees on plumbing, electric, or heating, which typically leads to longer selling times. Additionally, its age and lack of modern features may deter buyers.","The property is sold 'as is' with no guarantees on plumbing, electric, or heating, which may deter buyers. Its age and lack of modern features likely contributed to a longer selling time."
32340323,81,moderate,moderate,fast,fast,"The property has appealing features like a finished basement and a new kitchen, but its age and location in New York may lead to a moderate selling time, likely between 64 to 241 days.","The property features desirable attributes like a large deck, finished basement, and modern kitchen, which are appealing in the New York market. Its recent updates and spacious layout likely contributed to a quick sale.","The property features modern amenities like a custom kitchen and a finished basement, appealing to buyers. Its location in New York and the presence of desirable features suggest a quick sale."
124437227,290,slow,fast,fast,fast,"The property is located in a desirable area of Tribeca with upscale features and amenities, likely attracting buyers quickly. Its modern design and prime location suggest a fast sale.","The property is located in a desirable area of Tribeca, features high-end finishes, and has appealing amenities, which typically attract buyers quickly, suggesting a fast sale.","The property features high-end finishes and luxury appliances, which are appealing to buyers. Its prime Tribeca location and modern amenities suggest a quick sale."
89888222,0,fast,moderate,moderate,fast,"The property has appealing features and a good location in Chicago, but its age and the condo market dynamics suggest it sold in a moderate timeframe, likely between 27 to 110 days.","The property has appealing features like a virtual tour, spacious layout, and pet-friendly amenities, but lacks high-demand keywords that typically indicate fast sales, suggesting a moderate selling time.","The property features desirable amenities like a virtual tour, spacious layout, and recent renovations, which are appealing to buyers. Its location in a pet-friendly building also enhances its marketability."
94718858,124,moderate,moderate,fast,fast,"The property is well-equipped with modern amenities and located in a desirable area, which typically leads to a moderate selling time of 71 to 247 days.","The property features modern amenities and a prime location in New York, which are appealing to buyers. The description highlights desirable features like a designer kitchen and ample storage, suggesting a quick sale.","The property features modern amenities, including a designer kitchen and multiple closets, which are attractive to buyers. Its prime location and low common charges also contribute to a quick sale."
20610449,41,moderate,moderate,moderate,fast,"The property is located in a desirable area with luxury features, which typically attracts buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property features luxurious amenities and is located in a desirable neighborhood, but the presence of slow-selling discriminative words suggests it may have taken longer to sell, likely in the moderate range.","The property features luxury amenities, a desirable location in Miracle Mile, and an ADU, which are all attractive to buyers. The description emphasizes entertaining and comfort, likely leading to a quick sale."
60202367,50,moderate,moderate,fast,fast,"The property is a spacious 4 bed/3 bath duplex with desirable features like outdoor spaces and recent upgrades. Given its appeal, a moderate selling time of 27 to 110 days is expected.","The property features desirable attributes like multiple outdoor spaces, modern upgrades, and a prime location in West Town, which are appealing to buyers, leading to a fast sale.","The property features desirable attributes like multiple outdoor spaces, recent upgrades, and a prime location in a vibrant neighborhood, which typically attract buyers quickly."
219693698,247,slow,moderate,fast,fast,"The property is in a prime location with high demand, but its age and specific features may have contributed to a moderate selling time, likely taking between 71 to 247 days.","The property is a recently renovated, high-floor condo in a prime location near Central Park, featuring desirable amenities and a well-managed building, which typically attracts quick buyers.","The property features high-end finishes and appliances, a prime location near Central Park, and a well-managed building, which are all attractive to buyers, leading to a fast sale."
3848262,135,slow,fast,fast,fast,"The property is in a prime location near the Magnificent Mile and offers desirable amenities, which likely contributed to a quick sale, typically within 0 to 27 days.","The property is located in a prime area near the Magnificent Mile and has numerous appealing features like hardwood floors and amenities, which typically attract buyers quickly.","The property is located in a prime area near the Magnificent Mile and Oak Street Beach, with upgraded features and amenities, making it highly desirable and likely to sell quickly."
32333118,85,moderate,moderate,fast,fast,"The property is well-located and has appealing features, but its age and size may limit its market appeal, leading to a moderate selling time.","The property features appealing attributes like a galley kitchen, vaulted ceilings, and proximity to beaches and parks, which are attractive to buyers. The description uses positive language that suggests desirability.","The property features appealing attributes like a cozy layout, a versatile loft, and proximity to beaches and parks, which are attractive to buyers, suggesting a quick sale."
20450676,21,moderate,moderate,fast,fast,"The property is a unique investment opportunity in a high-demand area, which typically attracts buyers. However, the age and complexity of the property may have contributed to a moderate selling time.","The property is a fully remodeled 4plex in a high-demand area with RTI permits, making it an attractive investment. The description emphasizes its unique features and rental potential, likely leading to a quick sale.","The property is a fully remodeled 4plex in a high-demand rental market with RTI permits, making it highly attractive to investors. Its unique features and location suggest a quick sale."
20951630,12,moderate,moderate,slow,moderate,"The property is a unique investment opportunity with two homes and potential for additional building, which typically attracts buyers but may take time to finalize due to its age and zoning.","The property has been on the market for a long time (106 years old) and includes terms like 'ADU' and 'investment opportunity', which are often associated with slower sales.","The property has features like two homes on a large lot and potential for ADU, which are attractive but the presence of 'adu' suggests it may take longer to sell."
65560119,52,moderate,fast,fast,fast,"The property is newly renovated in a prime location with modern amenities, which typically attracts buyers quickly. Its appealing features and urban lifestyle likely contributed to a fast sale.","The property features a newly renovated interior, modern amenities, and a prime location in Chicago, which are appealing factors that typically lead to a quick sale.","The property features modern renovations, a prime location in Chicago, and desirable amenities, which are appealing to buyers. The use of words like 'newly renovated' and 'luxury' suggests a quick sale."
19917561,3,fast,moderate,moderate,moderate,"The property has appealing features and a great location, but given its age and size, it likely took some time to find the right buyer, resulting in a moderate selling time.","The property has appealing features and a long history of maintenance, but lacks fast-selling keywords. It likely sold in a moderate timeframe of 5 to 92 days.","The property has appealing features like a spacious layout and a serene backyard, but the age of the home and lack of modern amenities may have contributed to a moderate selling time."
32363347,103,moderate,moderate,moderate,moderate,"The property is located in a sought-after neighborhood, which typically aids in selling, but the age and size may lead to a moderate selling time, likely between 71 to 247 days.","The property is in a sought-after neighborhood and has appealing features, but lacks fast-selling keywords. This suggests a moderate selling time, likely between 71 to 247 days.","The property is located in a sought-after neighborhood and has appealing features like a private yard and potential for additional living space, suggesting a moderate selling time."
2057185758,349,slow,moderate,fast,fast,"The property is well-renovated and located in a desirable area, which typically attracts buyers. However, the age of the building and the competitive market may lead to a moderate selling time.","The property features a modern, renovated design with an open concept, which is appealing for buyers. Its prime location in Bayside and proximity to amenities likely contributed to a quick sale.","The property features a modern, renovated kitchen and is located in a desirable area of New York, which typically attracts buyers quickly. The open concept and ample light enhance its appeal."
19941680,110,slow,moderate,fast,fast,"The property features high-end finishes and a desirable location, which typically attracts buyers. However, its age and size may have contributed to a moderate selling time.","The property features high-end appliances, a beautifully remodeled design, and exceptional curb appeal, which are attractive to buyers. Its location in Woodland Hills and modern amenities likely contributed to a quick sale.","The property features high-end appliances, a spacious layout, and exceptional curb appeal, which are attractive to buyers. The description emphasizes modern amenities and outdoor space, likely leading to a quick sale."
30724369,210,moderate,moderate,fast,fast,"The property is well-located in a desirable neighborhood with ample amenities, which typically leads to a moderate selling time. The age and size may also contribute to a longer market presence.","The property features desirable attributes like a spacious layout, updated appliances, and a great location in New York, which typically leads to a fast sale. The description emphasizes charm and convenience.","The property features desirable attributes like a spacious layout, updated appliances, and a great location in New York, which typically leads to a fast sale in the current market."
2079162439,27,fast,moderate,fast,fast,"The property is well-located and updated, which typically attracts buyers. However, its age and the competitive market may have contributed to a moderate selling time.","The property is in a prime location near Magnificent Mile and has been extensively updated with desirable features like hardwood floors and in-unit laundry, appealing to buyers.","The property is in a prime location near Magnificent Mile, features modern updates, and includes desirable amenities, which typically attract buyers quickly, leading to a fast sale."
29848115,94,moderate,moderate,fast,fast,"The property is well-located and features desirable amenities, but its age and tenant occupancy may have contributed to a moderate selling time, likely taking longer than 71 days.","The property is located in a desirable area, features modern renovations, and has tenant income potential, which are attractive to buyers, likely leading to a quick sale.","The property features desirable attributes like renovated kitchens, high-quality appliances, and a prime location in Throgs Neck, which typically attracts buyers quickly."
20763121,87,moderate,moderate,moderate,moderate,"The property has unique features like a music studio and is located in a desirable area, which likely attracted interest. However, the age and specific niche may have led to a moderate selling time.","The property features unique attributes like a music studio and panoramic views, appealing to niche buyers. However, it has been on the market for decades, suggesting a moderate selling pace.","The property features unique amenities like a music studio and panoramic views, appealing to niche buyers. However, its age and specific location may lead to a moderate selling time."
20580035,50,moderate,moderate,moderate,fast,"The property is in a desirable area with upgrades and ample parking, which typically attracts buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property has desirable features like a renovated bathroom and potential for an ADU, but lacks high-demand keywords that typically indicate a fast sale. Thus, it likely sold in a moderate timeframe.","The property features desirable upgrades, a large office with a bathroom, and potential for an ADU, appealing to buyers. Its location near amenities adds to its attractiveness, likely leading to a quick sale."
92426238,10,moderate,moderate,fast,fast,"The property is located in a desirable area with luxury amenities, which typically attracts buyers. However, the age and size may lead to a moderate selling time, likely between 7 to 110 days.","The property is located in a desirable gated community with modern amenities and is close to shopping and entertainment, which typically attracts buyers quickly, leading to a fast sale.","The property features desirable amenities like a modern kitchen, ensuite bathrooms, and is located in a vibrant community with shopping and entertainment nearby, appealing to buyers."
32297881,152,moderate,moderate,fast,fast,"The property has appealing features and is in move-in condition, which typically attracts buyers. However, the age of the house and location in New York may lead to a moderate selling time.","The property features modern updates like a brand new kitchen and updated bathrooms, which are appealing to buyers. The description emphasizes 'move in condition', suggesting quick interest.","The property features a newly renovated kitchen, updated bathrooms, and a finished basement, which are highly desirable attributes. The description emphasizes 'move-in condition', appealing to buyers seeking convenience."
19946971,0,fast,slow,slow,slow,"The property is a large estate with extensive features and renovations, which typically takes longer to sell. Given its size and luxury appeal, it likely attracted a niche market, contributing to a longer time on the market.","Despite its impressive features and renovations, the presence of slow-selling discriminative words like 'ensuite' and 'cabinetry' suggests it may take longer to sell, likely due to its high price point and niche appeal.","The property features many slow-selling discriminative words like 'ensuite' and 'cabinetry', indicating it may not appeal to buyers looking for quick sales. Additionally, its age and size suggest a longer selling period."
63090789,31,moderate,moderate,fast,fast,"The property features desirable amenities and a prime location in Playa Vista, which typically attracts buyers. However, the age of the property and market conditions suggest a moderate selling time.","The property features desirable attributes such as a private patio, modern amenities, and a prime location in Playa Vista, which are appealing to buyers, likely leading to a quick sale.","The property features desirable attributes like a private patio, modern amenities, and a prime location in Playa Vista, which are appealing to buyers, likely leading to a quick sale."
119916091,287,slow,moderate,slow,slow,"The property is well-located with appealing features, but its age and the specific market conditions in New York suggest it may take longer to sell, hence a moderate selling time.","The property is a coop, which typically sells slower than condos. Additionally, the description includes terms like 'coop' and lacks fast-selling keywords, indicating a longer time on market.","The property is described as a 'coop' and includes several slow-selling discriminative words. Additionally, the age of the building (89 years) may deter some buyers, contributing to a longer time on market."
3684306,45,moderate,fast,fast,fast,"The property received multiple offers and had a deadline for the highest and best offers, indicating high demand and likely a quick sale within 0 to 28 days.","The property features numerous updates and improvements, which are attractive to buyers. The mention of multiple offers indicates high demand, suggesting a fast sale.","The property features numerous updates and improvements, appealing to buyers. The mention of multiple offers indicates high demand, suggesting a quick sale within 0 to 28 days."
89330182,217,moderate,fast,fast,fast,"The property is a sponsor unit with low down payment, located in a desirable area near parks and amenities, which typically attracts buyers quickly. Its features and condition also suggest a fast sale.","This property features desirable attributes like a sponsor unit with low down payment, multiple exposures, and a prime location near parks and amenities, which typically attract buyers quickly.","The property features a sponsor unit with low down payment, desirable triple exposure, and historic charm in a prime location, making it highly attractive to buyers, likely leading to a fast sale."
112078189,152,moderate,moderate,fast,fast,"The property is well-equipped and located in a desirable area, but its age and specific market conditions suggest it may take longer to sell, resulting in a moderate selling time.","The property features appealing amenities, a prime location in Bay Ridge, and is priced to sell, which are strong indicators for a fast sale. The description emphasizes immediate rental availability and unique features.","The property features desirable amenities like a fitness center, pet-friendly policies, and immediate rental availability for parking, which are attractive to buyers, suggesting a quick sale."
62009813,91,moderate,moderate,moderate,fast,"The property features extensive renovations and desirable amenities, which typically attract buyers. However, the age of the property and market conditions suggest a moderate selling time.","The property features extensive renovations and desirable amenities, which typically attract buyers. However, the age of the property and its specific location may have contributed to a moderate selling time.","The property features extensive renovations, high-end appliances, and desirable amenities like a custom bar and ample natural light, appealing to buyers and likely leading to a quick sale."
3974666,14,fast,moderate,fast,fast,"The property features extensive renovations and incentives for buyers, which typically attract interest. However, the age of the home and market conditions suggest a moderate selling time.","The property features extensive renovations and modern amenities, appealing to buyers looking for move-in ready homes. The mention of a grant for closing costs also enhances its attractiveness, likely leading to a quick sale.","The property features extensive renovations, modern amenities, and a desirable location in Chicago, which typically attracts buyers quickly. The added grant for closing costs enhances its appeal."
