zpid,GT,GT_class,basic_tom,words_tom,full_tom,basic_reason,words_reason,full_reason
20586379,5,fast,moderate,fast,fast,"The property is located in a desirable area with appealing features, which likely contributed to a moderate selling time of 9 to 64 days, balancing demand and market conditions.","The property features desirable attributes like a remodeled interior, spacious living areas, and potential for an ADU, which are appealing in the current market, likely leading to a quick sale.","The property features desirable attributes like a remodeled interior, spacious living areas, and potential for an ADU, which are appealing to buyers. The location in a sought-after community further enhances its attractiveness, likely leading to a quick sale."
2094724333,49,moderate,moderate,moderate,fast,"The property is well-renovated and located near a park, which typically attracts buyers. However, its age and restrictions on investors and pets may have contributed to a moderate selling time.","The property features high-end renovations and desirable amenities, but the age and specific restrictions (no investors, no pets) may limit its appeal, leading to a moderate selling time.","The property features high-end renovations, abundant storage, and desirable amenities like a pool and community garden, appealing to buyers. Its prime location near a park adds to its attractiveness."
32308415,92,moderate,fast,fast,fast,"The property is fully renovated and located in a desirable area, which typically attracts buyers quickly. Its appealing features and amenities likely contributed to a fast sale.","The property features a fully renovated interior with desirable amenities and is located in a private area close to shopping and transportation, which typically attracts buyers quickly.","The property features fully renovated interiors, custom cabinetry, and desirable amenities in a private location, which are appealing to buyers and likely contributed to a quick sale."
20611869,6,fast,moderate,moderate,fast,"The property is located in a desirable area with multiple features appealing to both homeowners and investors. However, its age and size may lead to a moderate selling time, likely between 14 to 83 days.","The property has desirable features and a prime location, but its age and size may deter some buyers, leading to a moderate selling time. It appeals to both homeowners and investors.","The property is highly desirable with spacious units, separate entrances, and a prime location near popular hotspots, which typically attracts buyers quickly, leading to a fast sale."
332930988,46,moderate,fast,fast,fast,"The property is a modern townhouse in a desirable area with attractive features and amenities, likely appealing to buyers, resulting in a quick sale within 0 to 35 days.","This property features modern upgrades, a desirable location, and a strong community appeal, which are all factors that typically lead to a fast sale. The description emphasizes its unique qualities and amenities.","The property features modern amenities, a desirable location, and a strong community appeal, which are all factors that typically lead to a fast sale in the Chicago market."
3620039,65,moderate,moderate,moderate,fast,"The property has a spacious layout and many appealing features, but its age and size may have contributed to a moderate selling time, likely taking between 35 to 89 days.","The property has appealing features like a spacious layout, modern kitchen, and updates, but its age and location may contribute to a moderate selling time, likely taking 35 to 89 days.","The property features desirable attributes like a spacious layout, modern amenities, and a large backyard, appealing to families. Its location in Chicago adds to its attractiveness, likely leading to a quick sale."
21301178,1,fast,moderate,fast,fast,"The property features many appealing upgrades and is located in a desirable neighborhood, which typically leads to a moderate selling time of 9 to 64 days.","The property features a turnkey condition, modern updates, and a desirable location near schools and amenities, which typically attract buyers quickly, leading to a fast sale.","The property features a turnkey condition, modern updates, and a desirable location near schools and amenities, which typically attract buyers quickly, leading to a fast sale."
4128029,46,moderate,slow,slow,fast,"The property is being sold as-is and requires significant renovations, which typically leads to a longer time on the market. Additionally, its age and location may deter some buyers.","The property is being sold 'AS-IS' and targets investors, which often leads to longer selling times. Additionally, the age and need for rehabbing suggest a slower market response.","The property is marketed to investors with phrases like 'loads of potential' and 'bring your savvy investors', indicating high demand and appeal for quick renovations, likely leading to a fast sale."
119912361,252,slow,fast,fast,fast,"The property is a meticulously renovated luxury condo in a prime location with stunning views and high-end amenities, likely attracting buyers quickly, resulting in a fast sale.","The property features luxurious renovations, stunning views, and high-end appliances, which are appealing to buyers. The description emphasizes its exceptional condition and desirable amenities, suggesting a quick sale.","The property features luxurious renovations, high-end appliances, and a desirable location with stunning views, which are appealing to buyers. The description emphasizes its exceptional condition and amenities, suggesting a quick sale."
20538099,43,moderate,fast,slow,slow,"The property is described as stunning and located on a premiere street, suggesting high demand. The urgency in the description ('Hurry as this one will not last!') indicates a fast sale.","The property features several slow-selling discriminative words like 'ensuite' and 'brentwoods', indicating it may take longer to sell. Additionally, the age of the home and its specific market may contribute to a slower sale.","The property features several slow-selling discriminative words like 'brentwoods' and 'ensuite', indicating it may take longer to sell despite its appealing attributes."
121674128,76,fast,fast,slow,fast,"The property is described as immaculate and fully renovated, which typically attracts buyers quickly. Its desirable location and amenities likely contributed to a fast sale.","The description includes terms like 'coop' and 'waitlist', which are associated with slow-selling properties. Additionally, the age of the property and its location may contribute to a longer time on the market.","The property features desirable attributes like a full-service coop, modern renovations, and a convenient location, which typically attract buyers quickly, indicating a fast sale."
58360498,20,fast,moderate,fast,fast,"The property is well-located and features modern amenities, but its age and size may have contributed to a moderate selling time, likely taking between 35 to 82 days.","The property features modern amenities, a desirable location near the lake, and a well-maintained condition, which are appealing factors that typically lead to a quick sale.","The property features modern amenities, a desirable location near the lake, and attractive finishes like granite countertops and black stainless appliances, which typically lead to quick sales."
70458196,48,moderate,moderate,fast,fast,"The property is well-maintained and located in a desirable area, which typically attracts buyers. However, the age of the building and the size may have contributed to a moderate selling time.","The property features desirable amenities like hardwood floors, in-unit laundry, and a pet-friendly HOA, which are attractive to buyers. Its location near Horner Park adds to its appeal, likely leading to a quick sale.","The property features desirable amenities like hardwood floors, in-unit laundry, and a pet-friendly HOA, which are appealing to buyers. Its location near Horner Park adds to its attractiveness, likely leading to a quick sale."
79979382,18,moderate,moderate,fast,fast,"The property is located in a desirable area with luxury features, which typically attracts buyers. However, the age and size may lead to a moderate selling time, likely between 14 to 83 days.","The property is a luxurious condo in a desirable area with modern amenities and proximity to popular locations, which typically attracts buyers quickly, indicating a fast sale.","The property features luxurious amenities, a desirable location near Cedars-Sinai and The Grove, and includes modern conveniences, making it highly appealing to buyers, likely leading to a quick sale."
3711436,49,moderate,fast,fast,fast,"The property is located in a desirable area with modern amenities and vintage charm, which typically attracts buyers quickly. Its features and location likely contributed to a fast sale.","This property features modern amenities, a desirable location in Lakeview, and a spacious layout, which are attractive to buyers. The combination of these factors likely contributed to a quick sale.","The property features modern amenities, a desirable location in Lakeview, and a spacious layout, which are appealing to buyers. The presence of garage parking and outdoor spaces further enhances its attractiveness."
20379833,64,slow,moderate,fast,fast,"The property is well-remodeled and located in a desirable area, which typically attracts buyers. However, the age of the home and market conditions suggest a moderate selling time.","The property features modern luxury, a desirable location, and appealing amenities like a bonus living room and landscaped backyard, which are attractive to buyers, leading to a quick sale.","The property features modern luxury, a desirable location, and amenities like an ADU, which are attractive to buyers. The description emphasizes convenience and outdoor space, likely leading to a quick sale."
3871845,44,moderate,moderate,fast,fast,"The property features desirable amenities and a prime location, which typically attracts buyers. However, the age of the building and market conditions may have contributed to a moderate selling time.","The property features desirable renovations, high ceilings, and great views, which are appealing traits that typically lead to a quick sale in the competitive Chicago market.","The property features desirable elements like lake and city views, high ceilings, and modern renovations, which are appealing to buyers. The discriminative words suggest a fast-selling market."
3939640,22,fast,moderate,moderate,fast,"The property is a classic bungalow in a good location with potential for personalization, which typically attracts buyers. However, its age and condition may lead to a moderate selling time.","The property is a classic bungalow with original features and potential for personalization, which may attract buyers but could also deter those seeking modern amenities, leading to a moderate selling time.","The property is a classic Chicago bungalow in a great location with minimal work needed, appealing to buyers. Its desirable features and location suggest a quick sale."
215954401,264,slow,moderate,slow,slow,"The property is well-located with appealing features, but its age and the competitive market in NYC suggest it likely sold in a moderate timeframe of 90 to 222 days.","The property includes several slow-selling discriminative words like 'coop' and lacks fast-selling terms. Additionally, its age and location may contribute to a longer time on the market.","The property features terms like 'co-op' and 'waitlist', which are often associated with slower sales. Additionally, the age of the building and the specific market conditions in Riverdale may contribute to a longer time on market."
344578442,76,slow,moderate,fast,fast,"The property is highly desirable with numerous upgrades and a prime location, but the size and price may have contributed to a moderate selling time, likely between 9 to 64 days.","This property features numerous high-end upgrades, a desirable location in a gated community, and ample amenities, which typically attract buyers quickly, leading to a fast sale.","This property features numerous high-end upgrades, a desirable location in a gated community, and ample amenities, making it highly attractive to buyers, likely leading to a fast sale."
4172755,55,moderate,moderate,fast,fast,"The property has numerous upgrades and a spacious layout, which typically attracts buyers. However, the age of the home and market conditions may have contributed to a moderate selling time.","The property features numerous upgrades and modern amenities, which are appealing to buyers. The description emphasizes its condition and improvements, suggesting a quick sale.","The property features numerous upgrades and modern amenities, appealing to buyers looking for move-in ready homes. The description emphasizes desirable features, likely leading to a quick sale."
32301769,122,moderate,moderate,moderate,fast,"The property is well-located and has appealing features, but its age and size may have contributed to a moderate selling time, likely taking between 76 to 196 days to sell.","The property has appealing features like a sunroom and spacious backyard, but lacks high-demand keywords. This suggests a moderate selling time, likely between 76 to 196 days.","The property features a sunroom and is located in a desirable neighborhood, which are appealing attributes that typically lead to quicker sales. The inviting description suggests high buyer interest."
65568927,45,moderate,moderate,fast,fast,"The property features a spacious layout and desirable amenities, which typically attract buyers. However, the age of the building and market conditions suggest a moderate selling time.","The property features a large private terrace, high-end appliances, and is located in a desirable area of Streeterville, which are attractive selling points that likely contributed to a quick sale.","The property features a large private terrace, high-end appliances, and is located in a desirable area of Streeterville, which typically attracts buyers quickly, leading to a fast sale."
2075736841,46,moderate,moderate,moderate,fast,"The property is well-positioned in a desirable area with strong rental potential, but its age and specific rental restrictions may have contributed to a moderate selling time.","The property has appealing features like city views and amenities, but lacks fast-selling keywords. Its rental potential and location are strong, suggesting a moderate selling time.","The property is described as 'move-in ready' with 'sparkling unobstructed city views' and is located in a desirable area with extensive amenities, appealing to both investors and owner-occupants."
32293800,117,moderate,fast,fast,fast,"The property is described as beautifully renovated and move-in ready, which typically attracts buyers quickly. Its location and amenities also suggest a fast sale.","The property features extensive renovations and modern amenities, appealing to buyers. The urgency in the description suggests a competitive market, likely leading to a quick sale.","The property features extensive renovations, modern amenities, and is located in a desirable neighborhood, which typically attracts buyers quickly. The urgency in the description suggests a fast sale."
4111378,56,moderate,moderate,fast,fast,"The property has appealing features and updates, which typically attract buyers, but its age and location in Chicago may lead to a moderate selling time of 35 to 89 days.","The property features modern updates, a desirable location in Chicago, and appealing attributes like a finished basement and a large backyard, which typically attract buyers quickly.","The property features modern updates, a desirable location, and appealing amenities like a finished basement and a large backyard, which typically attract buyers quickly."
340042971,99,moderate,fast,fast,fast,"The property is a newly renovated condo in a desirable location, which typically attracts buyers quickly. The modern amenities and community features likely contributed to a fast sale.","The property is a fully renovated condo in New York, which typically attracts buyers quickly. The description emphasizes modern amenities and community features, suggesting high demand.","The property features modern renovations, desirable amenities, and is located in New York City, which typically attracts quick buyers. The description emphasizes its appeal, suggesting a fast sale."
20161955,26,moderate,moderate,moderate,moderate,"The property is located in a desirable area with ample features and upgrades, which typically leads to a moderate selling time of 9 to 64 days, reflecting its appeal.","The property has appealing features like a remodeled kitchen and spacious layout, but lacks highly sought-after keywords that typically indicate a fast sale. Thus, it likely sold in a moderate timeframe.","The property features desirable attributes like a remodeled kitchen and spacious living areas, but lacks fast-selling keywords. This suggests a moderate selling timeframe."
20023429,49,moderate,fast,fast,fast,"This property likely sold fast due to its new construction status, luxurious features, and prime location in Studio City, appealing to buyers looking for modern amenities and outdoor entertainment.","This property features a modern design with desirable amenities like an ADU and luxurious outdoor space, appealing to buyers. Its location in Studio City and high-end finishes suggest a quick sale.","The property features high-demand elements like a new construction, luxury finishes, and an ADU, which are attractive to buyers. Its location in Studio City adds to its appeal, likely leading to a quick sale."
3873023,76,moderate,moderate,fast,fast,"The property is well-equipped and located in a desirable area, which typically attracts buyers. However, the age of the property and market conditions suggest a moderate selling time.","The property features desirable attributes like a large kitchen island, open floor plan, and modern updates, which are appealing to buyers. The prime location and amenities suggest a quick sale.","The property features desirable attributes like a large kitchen island, open floor plan, and updated amenities, which are appealing to buyers. Its prime location and modern updates suggest a quick sale."
32052128,155,moderate,moderate,moderate,slow,"The property requires some TLC and is limited to cash or conventional loans, which may slow down the selling process. Its age and condition suggest a moderate selling timeframe.","The property has potential but requires TLC and is limited to cash or conventional loans, which may slow down buyer interest. Its age and condition suggest a moderate selling time.","The property requires significant TLC and is limited to cash or conventional loans, which can deter many buyers. Its age and need for repairs likely contributed to a longer time on the market."
29783339,257,slow,moderate,moderate,slow,"The property is a fixer-upper in a desirable location, which may attract buyers but could take longer due to the need for renovations. Thus, it likely sold in a moderate timeframe.","The property requires TLC, which may deter some buyers, leading to a moderate selling time. However, its convenient location and features could attract interest.","The property requires TLC, which may deter buyers looking for move-in ready homes. Additionally, the age of the property and its location in the Bronx suggest a longer selling period."
32330531,99,moderate,moderate,moderate,fast,"The property has a lot of appealing features and renovations, but given its age and size, it likely took a moderate time to sell, falling between 76 to 196 days.","The property has many appealing features and is located in a prime area, but the presence of slow-selling discriminative words like 'inground' suggests a moderate selling time.","The property features numerous appealing attributes such as a renovated interior, spacious layout, and a pool, which are attractive to buyers. Its prime location and amenities suggest a quick sale."
3861413,34,fast,moderate,moderate,moderate,"The property features unique characteristics and amenities that appeal to buyers, but its age and location may have contributed to a moderate selling time, likely between 35 to 82 days.","The property features unique characteristics and high-quality finishes, but lacks fast-selling keywords. Its age and location may contribute to a moderate selling time.","The property features high-quality finishes and desirable amenities, but lacks fast-selling keywords. Its unique characteristics may attract buyers, leading to a moderate selling time."
20382444,138,slow,moderate,fast,fast,"The property features extensive renovations and luxurious amenities, appealing to buyers, but its age and size may have contributed to a moderate selling time.","The property features high-end renovations, an entertainer's kitchen, and luxurious outdoor spaces, appealing to buyers. Its prime location in North Kentwood likely contributed to a quick sale.","The property features luxurious renovations, an entertainer's kitchen, and appealing outdoor spaces, which are highly desirable attributes that typically lead to a quick sale."
3670810,44,moderate,moderate,moderate,moderate,"The property is a well-maintained bungalow with unique features and a long history, which may attract buyers but could also lead to a moderate selling time due to its age and market conditions.","The property has a unique charm and solid maintenance history, but its age and the need for personalized touches may lead to a moderate selling time, likely between 35 to 89 days.","The property has a unique charm and solid maintenance history, but its age and the need for personalized touches may lead to a moderate selling time, appealing to specific buyers."
2057758502,169,moderate,fast,fast,fast,"The property is a sponsor unit with no board approval needed, which typically attracts buyers quickly. Its reduced price and desirable location further contribute to a fast sale.","The property is a sponsor unit with no board approval needed, located in a desirable area with a reduced price below market. These factors typically lead to a fast sale.","The property is a sponsor unit with no board approval needed, has a reduced price below market, and is located in a desirable area close to amenities, indicating high demand and likely a fast sale."
3727552,42,moderate,moderate,fast,fast,"The property has appealing features and updates, but its age and size may lead to a moderate selling time, likely taking between 35 to 82 days to sell.","The property features desirable attributes like a spacious layout, recent updates, and a prime location in Chicago, which are appealing to buyers, leading to a quick sale.","The property features numerous appealing attributes such as a spacious layout, recent updates, and desirable amenities, which are likely to attract buyers quickly, leading to a fast sale."
31994973,79,moderate,fast,fast,fast,"The property is well-located with modern amenities and appealing features, likely attracting buyers quickly. Its desirable attributes suggest a fast sale, likely within 0 to 76 days.","The property features desirable amenities like an open concept layout, updated appliances, and a Tesla charger, which are attractive to buyers. Its central location near parks and transport also suggests a quick sale.","The property features desirable amenities like an open concept, granite countertops, and a Tesla charger, which are attractive to buyers. Its central location near parks and transport adds to its appeal, likely leading to a quick sale."
19976235,13,fast,moderate,fast,fast,"The property is well-located with desirable features, but its age and size may have contributed to a moderate selling time, likely taking between 14 to 83 days to sell.","The property features desirable attributes like a rare end-unit, remodeled bathrooms, and access to community amenities, which are appealing in the Los Angeles market, suggesting a quick sale.","The property features desirable attributes like a private garage, remodeled bathrooms, and access to community amenities, which are appealing to buyers, suggesting a quick sale."
63704049,61,moderate,fast,moderate,fast,"The property features a major price drop and desirable amenities, which likely attracted buyers quickly. Its location and spacious layout also contribute to a fast sale.","The property features a major price drop and is described with appealing attributes like natural light and a private roof deck, which may attract buyers but the price drop suggests it may take longer to sell.","The property features a major price drop and desirable attributes like natural light, spacious layout, and a private roof deck, which are appealing to buyers, likely leading to a quick sale."
20183126,166,slow,moderate,moderate,moderate,"The property is located in a prestigious area and has appealing features, but the age and size may lead to a moderate selling time, likely taking between 9 to 64 days.","The description highlights luxury features and a beautiful garden, but lacks urgency or competitive selling points. The age of the property may also contribute to a moderate selling time.","The property features a spacious layout and a beautiful Japanese garden, appealing to buyers. However, the age of the home and the mention of a price improvement suggest it may take longer to sell."
120730932,239,slow,moderate,fast,fast,"The property is located in a desirable area with unique features and amenities, which typically leads to a moderate selling time of 90 to 222 days.","The property is located in a desirable area with unique features and amenities, which typically attract buyers quickly. The description emphasizes its spaciousness and historic charm, suggesting a fast sale.","The property is located in a desirable area with unique features and amenities, which typically attract buyers quickly. The description emphasizes spaciousness and quality, suggesting high demand."
32315001,50,fast,moderate,fast,fast,"The property is well-maintained and located in a vibrant community, which typically attracts buyers. However, its age and the HOA fees may have contributed to a moderate selling time.","The property features modern amenities, a desirable location in Staten Island, and a turn-key condition, which are appealing to buyers. The presence of discriminative fast-selling words suggests a quicker sale.","The property features modern amenities, a desirable location in Staten Island, and a turn-key condition, which typically attracts buyers quickly, leading to a fast sale."
29818006,146,moderate,moderate,moderate,moderate,"The property is located in a desirable neighborhood with ample amenities, but its age and specific features may have contributed to a moderate selling time, likely between 76 to 196 days.","The property is located in a desirable neighborhood with timeless appeal and ample living space, but lacks fast-selling keywords. This suggests a moderate selling timeframe.","The property features timeless appeal and ample living space, but lacks fast-selling keywords. Its location and amenities suggest a moderate selling timeframe."
20590457,34,moderate,moderate,moderate,fast,"The property features numerous modern updates and a desirable location, which typically attract buyers. However, the age of the home and its specific market may have contributed to a moderate selling time.","The property features modern updates and a desirable location, but lacks highly sought-after keywords that typically indicate fast sales. This suggests a moderate selling timeframe.","The property features modern updates, a desirable open floor plan, and a large backyard, appealing to buyers. Its central location near amenities enhances its attractiveness, likely leading to a quick sale."
2063426161,207,moderate,moderate,fast,fast,"The property features high-end finishes and a desirable location in Clinton Hill, which typically attracts buyers. However, the age and size may lead to a moderate selling time, likely between 90 to 222 days.","The property features high-end finishes, a desirable location in Clinton Hill, and unique amenities like a rooftop cabana, which are attractive to buyers, leading to a quick sale.","The property features desirable attributes like a private rooftop cabana, modern amenities, and is located in a sought-after neighborhood, which typically leads to a fast sale."
20543546,19,moderate,moderate,moderate,moderate,"The property, a custom-designed contemporary home in a desirable area, likely attracted interest but took longer than 9 days to sell, indicating a moderate selling period.","The property features unique architectural design and high-end finishes, which may attract buyers but could also limit the audience. This suggests a moderate selling time.","The property features unique architectural design and high-end finishes, which typically attract buyers. However, the absence of fast-selling keywords suggests a moderate selling timeframe."
20176943,71,slow,moderate,moderate,moderate,"The property has appealing features like a large gated lot and fresh updates, which likely attracted buyers, resulting in a moderate selling time.","The property has appealing features like a large gated lot and fresh updates, but lacks high-demand keywords that typically indicate fast sales. Thus, it likely sold in a moderate timeframe.","The property features a large gated lot and fresh updates, appealing to buyers. However, the age of the home and lack of luxury features may lead to a moderate selling time."
2056163878,97,moderate,fast,fast,fast,"The property is located in a vibrant area with strong demand, featuring modern amenities and a unique design. Its appeal likely led to a quick sale, within 0 to 90 days.","The property features desirable amenities, a prime location in vibrant Williamsburg, and a stunning design, which are likely to attract buyers quickly, leading to a fast sale.","The property features desirable amenities, a prime location in East Williamsburg, and high-quality finishes, which are likely to attract buyers quickly, leading to a fast sale."
2070509458,38,moderate,moderate,moderate,fast,"The property has appealing features and a desirable location, which likely contributed to a moderate selling time of 35 to 89 days, balancing demand and market conditions.","The property features modern amenities and a spacious layout, appealing to families. However, its age and the 'sold as is' condition may slow down interest, leading to a moderate selling time.","The property features modern amenities, spacious living areas, and is located in a desirable neighborhood, which typically attracts buyers quickly. The description emphasizes convenience and family-friendly features."
4141167,114,slow,moderate,moderate,moderate,"The property has appealing features like newer systems and curb appeal, but its age and 'As-Is' condition may have led to a moderate selling time, likely between 35 to 89 days.","The property has appealing features like newer systems and curb appeal, but the 'Sold As-Is' condition and age may deter some buyers, leading to a moderate selling time.","The property has appealing features like newer systems and curb appeal, but the 'Sold As-Is' condition and age may deter some buyers, leading to a moderate selling time."
3706303,42,moderate,slow,slow,slow,"The property is an estate sale and sold 'as is', which often leads to longer market times. Additionally, its age and need for revitalization may deter quick buyers.","The property is an estate sale sold 'As Is Where Is', indicating potential issues. The age and need for revitalization suggest it may take longer to sell, likely leading to a slow sale.","The property is an estate sale sold 'as is', indicating potential renovation needs. The historical character may attract niche buyers, leading to a longer selling period."
20389406,26,moderate,moderate,moderate,moderate,"The property is a 3 bed, 2 bath condo in Los Angeles, which typically attracts buyers. However, its age and need for TLC may have contributed to a moderate selling time.","The property has appealing features like a private balcony and great views, but the need for TLC and its age may slow down interest, leading to a moderate selling time.","The description highlights a spacious, bright condo with great views and potential for improvement, appealing to buyers. However, the need for TLC may slow down the sale."
20024489,88,slow,moderate,fast,moderate,"The property is a work-in-progress home, which typically takes longer to sell due to the need for buyers to envision the final product. This suggests a moderate selling time.","The property features a luxurious open concept design, personalized options, and is located in a desirable Studio City neighborhood, which typically attracts buyers quickly.","The property is a new build with personalized design options and a guaranteed completion date, which may attract buyers but could also lead to a longer selling period due to customization."
3633729,19,fast,fast,fast,fast,"The property is located in a highly sought-after area and features extensive renovations, which typically attract buyers quickly. Its spacious layout and modern amenities likely contributed to a fast sale.","The property features a remodeled design, spacious layout, and desirable location in Jefferson Park, which are appealing traits that typically lead to a quick sale.","The property features a remodeled layout, modern appliances, and is located in a desirable neighborhood, which typically attracts buyers quickly. The open floor plan and ample natural light enhance its appeal."
135738810,81,slow,slow,slow,slow,"The property is likely to sell slowly due to its age and the need for restoration, which may deter buyers looking for move-in ready homes. Additionally, the luxury market can take longer to find the right buyer.","The property features high-end elements and a unique opportunity for restoration, which may attract fewer buyers, leading to a longer time on the market.","The property features high-end elements and a unique opportunity for restoration, which may attract specific buyers but could take longer to sell due to its niche appeal."
60271691,34,fast,fast,fast,fast,"The property features a complete rehab with high-end finishes and a prime location near parks and public transport, likely attracting buyers quickly. Its appeal suggests a fast sale.","The property features a complete rehab with high-end finishes, a desirable location near parks and amenities, and appealing views, which are all factors that typically lead to a quick sale.","The property features a complete rehab, high-end finishes, and a desirable location near amenities, which are all appealing to buyers. The use of 'rehabbed' and 'amazing views' suggests a quick sale."
2055463935,67,moderate,moderate,slow,slow,"The property is located in a desirable area with unique features and amenities, which typically leads to a moderate selling time of 14 to 83 days, especially given its age and customization potential.","The property is located in the Mountaingate area, which is associated with slow-selling homes. Additionally, its age and the need for customization may deter quick sales.","The property is located in the Mountaingate community, which is associated with slow-selling terms. Additionally, its age and specific features may limit buyer interest, contributing to a longer time on market."
19901087,2,fast,fast,fast,fast,"The property was sold before processing, indicating a quick sale likely due to high demand or competitive pricing, which typically results in a fast-selling classification.","The property was sold before processing, indicating a quick sale. The absence of any slow-selling keywords suggests high demand and a fast transaction.","The property was sold before processing, indicating a quick sale. This suggests high demand or appealing features that attracted buyers rapidly."
2078833539,213,moderate,fast,slow,slow,"The property is highly appealing due to its modern renovations, inclusive maintenance charges, and convenient location near transportation and amenities, likely leading to a quick sale.","The property includes terms like 'waitlist' and 'coop', which are associated with slow-selling homes in New York. Additionally, the age of the building may deter some buyers.","The property features terms like 'waitlist' and 'coop', which are associated with slow-selling properties. Additionally, the age of the building and the specific market conditions in Queens suggest a longer time on market."
19929592,39,moderate,moderate,fast,fast,"The property is well-presented with appealing features and updates, likely attracting buyers. However, the age of the property and market conditions suggest a moderate selling time.","The property features desirable attributes like an end-unit location, recent updates, and a resort-style community, which are appealing to buyers. The use of 'townhome' and proximity to popular amenities suggest a quick sale.","The property features desirable attributes like an end-unit townhome, recent updates, and a prime location near amenities, which typically attract buyers quickly, indicating a fast sale."
29802880,125,moderate,fast,fast,fast,"The property is well-maintained, recently renovated, and located in a desirable area with easy access to shops and transportation, likely attracting buyers quickly.","The property features an inviting description, recent renovations, and a prime location near shops and transportation, which typically attract buyers quickly, indicating a fast sale.","The property features an inviting description, dual entrances, recent renovations, and a prime location near shops and transportation, indicating high demand and likely a quick sale."
350265756,25,fast,fast,moderate,fast,"The property features desirable amenities and stunning views, likely attracting buyers quickly. Its high floor location and spacious layout suggest a fast sale, likely within 35 days.","The property has appealing features like breathtaking views and a spacious layout, but the presence of slow-selling discriminative words suggests a moderate selling time.","The property features breathtaking views, a spacious layout, and modern amenities in a desirable location, which are appealing to buyers. These factors likely contributed to a quick sale."
244446204,161,moderate,moderate,slow,slow,"The property is located in a desirable area with luxury amenities, which typically attracts buyers. However, its age and size may have contributed to a moderate selling time.","The property is a co-op in a prestigious area, which typically has a longer selling time. Additionally, the presence of slow-selling discriminative words suggests it may take longer to sell.","The use of terms like 'coop' and the overall description suggests a more niche market appeal, which typically leads to longer selling times, indicating a slow sale."
20760924,45,moderate,slow,slow,slow,"The property requires renovation and is located in a desirable but competitive market. Such homes typically take longer to sell, especially with the need for updates.","The property requires renovation and is described as a 'hidden gem waiting to be polished', indicating it may take longer to attract buyers. Its age and need for updates suggest a slow sale.","The property requires renovation and is described as a 'hidden gem waiting to be polished,' which may deter buyers looking for move-in ready homes, leading to a longer selling time."
20070790,25,moderate,moderate,fast,fast,"The property is well-remodeled and located in a desirable area, but the age of the home and the market conditions suggest it may take longer to sell, hence a moderate selling time.","The property features desirable attributes like a remodeled interior, additional income potential from a converted garage, and a prime location near amenities, which typically attract buyers quickly.","The property features desirable attributes like a remodeled interior, new AC units, and an ADU for rental income, which are appealing to buyers. Its location near amenities enhances its marketability."
338825101,136,moderate,fast,fast,fast,"The property features immediate occupancy and attractive incentives like two years of common charges covered, which likely contributed to a quick sale within 90 days.","The property features immediate occupancy, luxurious amenities, and a well-designed layout, which are attractive selling points. Additionally, the absence of slow-selling keywords suggests a quick sale.","The property features immediate occupancy, luxury amenities, and is designed by a renowned architect, which typically attracts buyers quickly. The incentives like paid common charges also enhance its appeal."
20071563,9,fast,fast,fast,fast,"The property is described as a 'charming starter home' in a desirable area with many amenities, suggesting high demand. The realtor emphasizes that homes in this area sell quickly, indicating a fast sale.",The property is described as a charming starter home in a desirable location with features appealing to families. The mention of quick sales in the area and a competitive price suggests it sold fast.,The property is described as a 'charming starter home' in a desirable area with features like an ADU and a swimming pool. The mention of quick sales in the area suggests it sold fast.
21293965,44,moderate,moderate,moderate,moderate,"The property is well-maintained and move-in ready, which typically attracts buyers. However, its age and location in Los Angeles may lead to a moderate selling time.","The property is well-maintained and move-in ready, which typically attracts buyers. However, the age of the home and lack of high-demand features suggest a moderate selling time.","The property is well-maintained and move-in ready, which typically attracts buyers. However, it lacks high-demand features like luxury appliances or modern smart technology, leading to a moderate selling time."
20535376,13,fast,fast,slow,fast,"This luxury condo in Brentwood, Los Angeles, likely sold fast due to its high-end finishes, prime location, and modern amenities, appealing to buyers looking for upscale living.","The property is located in Brentwood, which is associated with slow-selling keywords. Despite its luxury features, the market dynamics suggest a longer selling period.","The property features high-end finishes, smart home technology, and is located in the desirable Brentwood area, which typically attracts buyers quickly, leading to a fast sale."
3573533,39,moderate,moderate,fast,fast,"The property is spacious and well-located, which typically attracts buyers, but the age and size may lead to a moderate selling time, likely taking between 35 to 82 days.","This property features desirable attributes like four bedrooms, three bathrooms, and a prime location near Lake Michigan, which typically attracts buyers quickly. The spacious layout and modern amenities also contribute to its fast-selling potential.","The property features desirable attributes like spaciousness, modern amenities, and a prime location near Lake Michigan and public transport, which typically attract buyers quickly."
3873050,116,slow,moderate,fast,fast,"The property is located in a desirable area with modern amenities, which typically attracts buyers. However, the age of the building and market conditions suggest a moderate selling time.","The property features modern luxury, an open concept layout, and is located in a highly sought-after community, which typically attracts buyers quickly. The amenities and location further enhance its appeal.","The property features modern luxury, an open concept layout, and desirable amenities in a sought-after community, which typically attracts buyers quickly, leading to a fast sale."
338823979,64,fast,fast,fast,fast,"The property is a luxury condo in a highly desirable area with modern amenities and a strong architectural appeal, likely attracting buyers quickly, resulting in a fast sale.","The property features luxury amenities, a prime location in Brooklyn, and a modern design, which are appealing to buyers. The immediate occupancy and high demand for such condos suggest a fast sale.","The property features immediate occupancy, luxury amenities, and is located in a desirable area of Brooklyn, which typically attracts buyers quickly, leading to a fast sale."
